core,source_core_id,task_id,op_id,op,pipe,p2_start,p2_end,p2_duration,p3_start,p3_end,p3_duration,p3_cache_hit,p3_memory_path,start_diff,end_diff,duration_diff
2,1,1,3193,ADD,PIPE_V,1809862,1810270,408,1810665,1811073,408,,,803,803,0
2,1,1,3194,ADD,PIPE_V,1810270,1810678,408,1811073,1811481,408,,,803,803,0
2,1,1,3293,MATMUL,PIPE_M,1267433,1270529,3096,1267197,1270293,3096,,,-236,-236,0
2,1,1,3294,MATMUL,PIPE_M,1289105,1292201,3096,1288869,1291965,3096,,,-236,-236,0
2,1,1,3295,MATMUL,PIPE_M,1312277,1315373,3096,1312041,1315137,3096,,,-236,-236,0
2,1,1,3296,MATMUL,PIPE_M,1333949,1337045,3096,1333713,1336809,3096,,,-236,-236,0
2,1,1,3297,MATMUL,PIPE_M,1355621,1358717,3096,1355385,1358481,3096,,,-236,-236,0
2,1,1,3298,MATMUL,PIPE_M,1377293,1380389,3096,1377057,1380153,3096,,,-236,-236,0
2,1,1,3299,MATMUL,PIPE_M,1399996,1403092,3096,1399796,1402892,3096,,,-200,-200,0
2,1,1,3300,MATMUL,PIPE_M,1421668,1424764,3096,1421468,1424564,3096,,,-200,-200,0
2,1,1,3301,MATMUL,PIPE_M,1443340,1446436,3096,1443140,1446236,3096,,,-200,-200,0
2,1,1,3302,MATMUL,PIPE_M,1466238,1469334,3096,1466051,1469147,3096,,,-187,-187,0
2,1,1,3303,MATMUL,PIPE_M,1487910,1491006,3096,1487723,1490819,3096,,,-187,-187,0
2,1,1,3304,MATMUL,PIPE_M,1509582,1512678,3096,1509395,1512491,3096,,,-187,-187,0
2,1,1,3305,MATMUL,PIPE_M,1531254,1534350,3096,1531067,1534163,3096,,,-187,-187,0
2,1,1,3306,MATMUL,PIPE_M,1554529,1557625,3096,1554374,1557470,3096,,,-155,-155,0
2,1,1,3307,MATMUL,PIPE_M,1576201,1579297,3096,1576046,1579142,3096,,,-155,-155,0
2,1,1,3308,MATMUL,PIPE_M,1597873,1600969,3096,1597718,1600814,3096,,,-155,-155,0
2,1,1,3309,MATMUL,PIPE_M,1621725,1624821,3096,1621501,1624597,3096,,,-224,-224,0
2,1,1,3310,MATMUL,PIPE_M,1644837,1647933,3096,1644875,1647971,3096,,,38,38,0
2,1,1,3311,MATMUL,PIPE_M,1666509,1669605,3096,1666547,1669643,3096,,,38,38,0
2,1,1,3312,MATMUL,PIPE_M,1688181,1691277,3096,1688219,1691315,3096,,,38,38,0
2,1,1,3313,MATMUL,PIPE_M,1712444,1715540,3096,1712516,1715612,3096,,,72,72,0
2,1,1,3314,MATMUL,PIPE_M,1734116,1737212,3096,1734188,1737284,3096,,,72,72,0
2,1,1,3315,MATMUL,PIPE_M,1755788,1758884,3096,1755860,1758956,3096,,,72,72,0
2,1,1,3316,MATMUL,PIPE_M,1781245,1784341,3096,1781825,1784921,3096,,,580,580,0
2,1,1,3317,MATMUL,PIPE_M,1803670,1806766,3096,1804473,1807569,3096,,,803,803,0
2,1,1,3318,ADD,PIPE_V,1816553,1816961,408,1817683,1818091,408,,,1130,1130,0
2,1,1,3319,ADD,PIPE_V,1828438,1828846,408,1829241,1829649,408,,,803,803,0
2,1,1,3320,ADD,PIPE_V,1831534,1831942,408,1832337,1832745,408,,,803,803,0
2,1,1,3321,ADD,PIPE_V,1836121,1836529,408,1837142,1837550,408,,,1021,1021,0
2,1,1,3322,ADD,PIPE_V,1836669,1837077,408,1837550,1837958,408,,,881,881,0
2,1,1,3323,ADD,PIPE_V,1847219,1847627,408,1848022,1848430,408,,,803,803,0
2,1,1,3324,ADD,PIPE_V,1850110,1850518,408,1850913,1851321,408,,,803,803,0
2,1,1,3325,ADD,PIPE_V,1850589,1850997,408,1851532,1851940,408,,,943,943,0
2,1,1,3326,ADD,PIPE_V,1854093,1854501,408,1855036,1855444,408,,,943,943,0
2,1,1,3327,ADD,PIPE_V,1860968,1861376,408,1862031,1862439,408,,,1063,1063,0
2,1,1,3328,ADD,PIPE_V,1861376,1861784,408,1862439,1862847,408,,,1063,1063,0
2,1,1,3329,ADD,PIPE_V,1861784,1862192,408,1862847,1863255,408,,,1063,1063,0
2,1,1,3330,ADD,PIPE_V,1862504,1862912,408,1863460,1863868,408,,,956,956,0
2,1,1,3331,ADD,PIPE_V,1871277,1871685,408,1872340,1872748,408,,,1063,1063,0
2,1,1,3332,ADD,PIPE_V,1871685,1872093,408,1872748,1873156,408,,,1063,1063,0
2,1,1,3333,ADD,PIPE_V,1872093,1872501,408,1873156,1873564,408,,,1063,1063,0
2,1,1,3334,ADD,PIPE_V,1872501,1872909,408,1873564,1873972,408,,,1063,1063,0
2,1,1,3335,ADD,PIPE_V,1877264,1877672,408,1878327,1878735,408,,,1063,1063,0
2,1,1,3336,ADD,PIPE_V,1877672,1878080,408,1878735,1879143,408,,,1063,1063,0
2,1,1,3337,ADD,PIPE_V,1878080,1878488,408,1879143,1879551,408,,,1063,1063,0
2,1,1,3338,ADD,PIPE_V,1878488,1878896,408,1879551,1879959,408,,,1063,1063,0
2,1,1,3339,ADD,PIPE_V,1883661,1884069,408,1884877,1885285,408,,,1216,1216,0
2,1,1,3340,ADD,PIPE_V,1886552,1886960,408,1887615,1888023,408,,,1063,1063,0
2,1,1,3341,ADD,PIPE_V,1889648,1890056,408,1890711,1891119,408,,,1063,1063,0
2,1,1,3440,MATMUL,PIPE_M,1346333,1349429,3096,1346097,1349193,3096,,,-236,-236,0
2,1,1,3441,MATMUL,PIPE_M,1368005,1371101,3096,1367769,1370865,3096,,,-236,-236,0
2,1,1,3442,MATMUL,PIPE_M,1390708,1393804,3096,1390508,1393604,3096,,,-200,-200,0
2,1,1,3443,MATMUL,PIPE_M,1412380,1415476,3096,1412180,1415276,3096,,,-200,-200,0
2,1,1,3444,MATMUL,PIPE_M,1434052,1437148,3096,1433852,1436948,3096,,,-200,-200,0
2,1,1,3445,MATMUL,PIPE_M,1455724,1458820,3096,1455524,1458620,3096,,,-200,-200,0
2,1,1,3446,MATMUL,PIPE_M,1478622,1481718,3096,1478435,1481531,3096,,,-187,-187,0
2,1,1,3447,MATMUL,PIPE_M,1500294,1503390,3096,1500107,1503203,3096,,,-187,-187,0
2,1,1,3448,MATMUL,PIPE_M,1521966,1525062,3096,1521779,1524875,3096,,,-187,-187,0
2,1,1,3449,MATMUL,PIPE_M,1545241,1548337,3096,1545086,1548182,3096,,,-155,-155,0
2,1,1,3450,MATMUL,PIPE_M,1566913,1570009,3096,1566758,1569854,3096,,,-155,-155,0
2,1,1,3451,MATMUL,PIPE_M,1588585,1591681,3096,1588430,1591526,3096,,,-155,-155,0
2,1,1,3452,MATMUL,PIPE_M,1611483,1614579,3096,1611328,1614424,3096,,,-155,-155,0
2,1,1,3453,MATMUL,PIPE_M,1635549,1638645,3096,1635587,1638683,3096,,,38,38,0
2,1,1,3454,MATMUL,PIPE_M,1657221,1660317,3096,1657259,1660355,3096,,,38,38,0
2,1,1,3455,MATMUL,PIPE_M,1678893,1681989,3096,1678931,1682027,3096,,,38,38,0
2,1,1,3456,MATMUL,PIPE_M,1703156,1706252,3096,1703228,1706324,3096,,,72,72,0
2,1,1,3457,MATMUL,PIPE_M,1724828,1727924,3096,1724900,1727996,3096,,,72,72,0
2,1,1,3458,MATMUL,PIPE_M,1746500,1749596,3096,1746572,1749668,3096,,,72,72,0
2,1,1,3459,MATMUL,PIPE_M,1769430,1772526,3096,1769702,1772798,3096,,,272,272,0
2,1,1,3460,MATMUL,PIPE_M,1794382,1797478,3096,1795185,1798281,3096,,,803,803,0
2,1,1,3461,MATMUL,PIPE_M,1816054,1819150,3096,1816857,1819953,3096,,,803,803,0
2,1,1,3462,MATMUL,PIPE_M,1837726,1840822,3096,1838529,1841625,3096,,,803,803,0
2,1,1,3463,MATMUL,PIPE_M,1861784,1864880,3096,1862847,1865943,3096,,,1063,1063,0
2,1,1,3464,MATMUL,PIPE_M,1883456,1886552,3096,1884519,1887615,3096,,,1063,1063,0
2,1,1,3465,ADD,PIPE_V,1893497,1893905,408,1894560,1894968,408,,,1063,1063,0
2,1,1,3466,ADD,PIPE_V,1902237,1902645,408,1903300,1903708,408,,,1063,1063,0
2,1,1,3467,ADD,PIPE_V,1905538,1905946,408,1906806,1907214,408,,,1268,1268,0
2,1,1,3468,ADD,PIPE_V,1911935,1912343,408,1913613,1914021,408,,,1678,1678,0
2,1,1,3469,ADD,PIPE_V,1912343,1912751,408,1914021,1914429,408,,,1678,1678,0
2,1,1,3470,ADD,PIPE_V,1915250,1915658,408,1916778,1917186,408,,,1528,1528,0
2,1,1,3471,ADD,PIPE_V,1921018,1921426,408,1922439,1922847,408,,,1421,1421,0
2,1,1,3472,ADD,PIPE_V,1921631,1922039,408,1923205,1923613,408,,,1574,1574,0
2,1,1,3473,ADD,PIPE_V,1923909,1924317,408,1925177,1925585,408,,,1268,1268,0
2,1,1,3474,ADD,PIPE_V,1933690,1934098,408,1934670,1935078,408,,,980,980,0
2,1,1,3475,ADD,PIPE_V,1934098,1934506,408,1935078,1935486,408,,,980,980,0
2,1,1,3476,ADD,PIPE_V,1934506,1934914,408,1935486,1935894,408,,,980,980,0
2,1,1,3477,ADD,PIPE_V,1934914,1935322,408,1935894,1936302,408,,,980,980,0
2,1,1,3478,ADD,PIPE_V,1935322,1935730,408,1936302,1936710,408,,,980,980,0
2,1,1,3479,ADD,PIPE_V,1940767,1941175,408,1941774,1942182,408,,,1007,1007,0
2,1,1,3480,ADD,PIPE_V,1941175,1941583,408,1942182,1942590,408,,,1007,1007,0
2,1,1,3481,ADD,PIPE_V,1941583,1941991,408,1942590,1942998,408,,,1007,1007,0
2,1,1,3482,ADD,PIPE_V,1944068,1944476,408,1945075,1945483,408,,,1007,1007,0
2,1,1,3483,ADD,PIPE_V,1946959,1947367,408,1947966,1948374,408,,,1007,1007,0
2,1,1,3484,ADD,PIPE_V,1947367,1947775,408,1948374,1948782,408,,,1007,1007,0
2,1,1,3485,ADD,PIPE_V,1947775,1948183,408,1948782,1949190,408,,,1007,1007,0
2,1,1,3486,ADD,PIPE_V,1948183,1948591,408,1949190,1949598,408,,,1007,1007,0
2,1,1,3487,ADD,PIPE_V,1953151,1953559,408,1954158,1954566,408,,,1007,1007,0
2,1,1,3488,ADD,PIPE_V,1953559,1953967,408,1954566,1954974,408,,,1007,1007,0
2,1,1,3587,MATMUL,PIPE_M,1424764,1427860,3096,1424564,1427660,3096,,,-200,-200,0
2,1,1,3588,MATMUL,PIPE_M,1446436,1449532,3096,1446236,1449332,3096,,,-200,-200,0
2,1,1,3589,MATMUL,PIPE_M,1469334,1472430,3096,1469147,1472243,3096,,,-187,-187,0
2,1,1,3590,MATMUL,PIPE_M,1491006,1494102,3096,1490819,1493915,3096,,,-187,-187,0
2,1,1,3591,MATMUL,PIPE_M,1512678,1515774,3096,1512491,1515587,3096,,,-187,-187,0
2,1,1,3592,MATMUL,PIPE_M,1534555,1537651,3096,1534400,1537496,3096,,,-155,-155,0
2,1,1,3593,MATMUL,PIPE_M,1557625,1560721,3096,1557470,1560566,3096,,,-155,-155,0
2,1,1,3594,MATMUL,PIPE_M,1579297,1582393,3096,1579142,1582238,3096,,,-155,-155,0
2,1,1,3595,MATMUL,PIPE_M,1600969,1604065,3096,1600814,1603910,3096,,,-155,-155,0
2,1,1,3596,MATMUL,PIPE_M,1625503,1628599,3096,1625279,1628375,3096,,,-224,-224,0
2,1,1,3597,MATMUL,PIPE_M,1647933,1651029,3096,1647971,1651067,3096,,,38,38,0
2,1,1,3598,MATMUL,PIPE_M,1669605,1672701,3096,1669643,1672739,3096,,,38,38,0
2,1,1,3599,MATMUL,PIPE_M,1692029,1695125,3096,1692101,1695197,3096,,,72,72,0
2,1,1,3600,MATMUL,PIPE_M,1715540,1718636,3096,1715612,1718708,3096,,,72,72,0
2,1,1,3601,MATMUL,PIPE_M,1737212,1740308,3096,1737284,1740380,3096,,,72,72,0
2,1,1,3602,MATMUL,PIPE_M,1758884,1761980,3096,1758956,1762052,3096,,,72,72,0
2,1,1,3603,MATMUL,PIPE_M,1784341,1787437,3096,1784921,1788017,3096,,,580,580,0
2,1,1,3604,MATMUL,PIPE_M,1806766,1809862,3096,1807569,1810665,3096,,,803,803,0
2,1,1,3605,MATMUL,PIPE_M,1828438,1831534,3096,1829241,1832337,3096,,,803,803,0
2,1,1,3606,MATMUL,PIPE_M,1850997,1854093,3096,1851940,1855036,3096,,,943,943,0
2,1,1,3607,MATMUL,PIPE_M,1874168,1877264,3096,1875231,1878327,3096,,,1063,1063,0
2,1,1,3608,MATMUL,PIPE_M,1895840,1898936,3096,1896903,1899999,3096,,,1063,1063,0
2,1,1,3609,MATMUL,PIPE_M,1914416,1917512,3096,1915479,1918575,3096,,,1063,1063,0
2,1,1,3610,MATMUL,PIPE_M,1934575,1937671,3096,1935582,1938678,3096,,,1007,1007,0
2,1,1,3611,MATMUL,PIPE_M,1953151,1956247,3096,1954158,1957254,3096,,,1007,1007,0
2,1,1,3612,ADD,PIPE_V,1957172,1957580,408,1957916,1958324,408,,,744,744,0
2,1,1,3613,ADD,PIPE_V,1968631,1969039,408,1969638,1970046,408,,,1007,1007,0
2,1,1,3614,ADD,PIPE_V,1969039,1969447,408,1970046,1970454,408,,,1007,1007,0
2,1,1,3615,ADD,PIPE_V,1974823,1975231,408,1975830,1976238,408,,,1007,1007,0
2,1,1,3616,ADD,PIPE_V,1975231,1975639,408,1976238,1976646,408,,,1007,1007,0
2,1,1,3617,ADD,PIPE_V,1978329,1978737,408,1979336,1979744,408,,,1007,1007,0
2,1,1,3618,ADD,PIPE_V,1984316,1984724,408,1985323,1985731,408,,,1007,1007,0
2,1,1,3619,ADD,PIPE_V,1984929,1985337,408,1985992,1986400,408,,,1063,1063,0
2,1,1,3620,ADD,PIPE_V,1987412,1987820,408,1988419,1988827,408,,,1007,1007,0
2,1,1,3621,ADD,PIPE_V,1990303,1990711,408,1991310,1991718,408,,,1007,1007,0
2,1,1,3622,ADD,PIPE_V,1990711,1991119,408,1991718,1992126,408,,,1007,1007,0
2,1,1,3623,ADD,PIPE_V,1991119,1991527,408,1992126,1992534,408,,,1007,1007,0
2,1,1,3624,ADD,PIPE_V,1999591,1999999,408,2000598,2001006,408,,,1007,1007,0
2,1,1,3625,ADD,PIPE_V,2003233,2003641,408,2004171,2004579,408,,,938,938,0
2,1,1,3626,ADD,PIPE_V,2003641,2004049,408,2004579,2004987,408,,,938,938,0
2,1,1,3627,ADD,PIPE_V,2004049,2004457,408,2004987,2005395,408,,,938,938,0
2,1,1,3628,ADD,PIPE_V,2004457,2004865,408,2005395,2005803,408,,,938,938,0
2,1,1,3629,ADD,PIPE_V,2004865,2005273,408,2005803,2006211,408,,,938,938,0
2,1,1,3630,ADD,PIPE_V,2005273,2005681,408,2006211,2006619,408,,,938,938,0
2,1,1,3631,ADD,PIPE_V,2006808,2007216,408,2007768,2008176,408,,,960,960,0
2,1,1,3632,ADD,PIPE_V,2007216,2007624,408,2008176,2008584,408,,,960,960,0
2,1,1,3633,ADD,PIPE_V,2007624,2008032,408,2008584,2008992,408,,,960,960,0
2,1,1,3634,ADD,PIPE_V,2008032,2008440,408,2008992,2009400,408,,,960,960,0
2,1,1,3635,ADD,PIPE_V,2013000,2013408,408,2013960,2014368,408,,,960,960,0
2,1,1,3734,MATMUL,PIPE_M,1503390,1506486,3096,1503203,1506299,3096,,,-187,-187,0
2,1,1,3735,MATMUL,PIPE_M,1525062,1528158,3096,1524875,1527971,3096,,,-187,-187,0
2,1,1,3736,MATMUL,PIPE_M,1548337,1551433,3096,1548182,1551278,3096,,,-155,-155,0
2,1,1,3737,MATMUL,PIPE_M,1570009,1573105,3096,1569854,1572950,3096,,,-155,-155,0
2,1,1,3738,MATMUL,PIPE_M,1591681,1594777,3096,1591526,1594622,3096,,,-155,-155,0
2,1,1,3739,MATMUL,PIPE_M,1614579,1617675,3096,1614424,1617520,3096,,,-155,-155,0
2,1,1,3740,MATMUL,PIPE_M,1638645,1641741,3096,1638683,1641779,3096,,,38,38,0
2,1,1,3741,MATMUL,PIPE_M,1660317,1663413,3096,1660355,1663451,3096,,,38,38,0
2,1,1,3742,MATMUL,PIPE_M,1681989,1685085,3096,1682027,1685123,3096,,,38,38,0
2,1,1,3743,MATMUL,PIPE_M,1706252,1709348,3096,1706324,1709420,3096,,,72,72,0
2,1,1,3744,MATMUL,PIPE_M,1727924,1731020,3096,1727996,1731092,3096,,,72,72,0
2,1,1,3745,MATMUL,PIPE_M,1749596,1752692,3096,1749668,1752764,3096,,,72,72,0
2,1,1,3746,MATMUL,PIPE_M,1773003,1776099,3096,1773275,1776371,3096,,,272,272,0
2,1,1,3747,MATMUL,PIPE_M,1797478,1800574,3096,1798281,1801377,3096,,,803,803,0
2,1,1,3748,MATMUL,PIPE_M,1819150,1822246,3096,1819953,1823049,3096,,,803,803,0
2,1,1,3749,MATMUL,PIPE_M,1840822,1843918,3096,1841625,1844721,3096,,,803,803,0
2,1,1,3750,MATMUL,PIPE_M,1864880,1867976,3096,1865943,1869039,3096,,,1063,1063,0
2,1,1,3751,MATMUL,PIPE_M,1886552,1889648,3096,1887615,1890711,3096,,,1063,1063,0
2,1,1,3752,MATMUL,PIPE_M,1905128,1908224,3096,1906191,1909287,3096,,,1063,1063,0
2,1,1,3753,MATMUL,PIPE_M,1923704,1926800,3096,1924767,1927863,3096,,,1063,1063,0
2,1,1,3754,MATMUL,PIPE_M,1943863,1946959,3096,1944870,1947966,3096,,,1007,1007,0
2,1,1,3755,MATMUL,PIPE_M,1962439,1965535,3096,1963446,1966542,3096,,,1007,1007,0
2,1,1,3756,MATMUL,PIPE_M,1977919,1981015,3096,1978926,1982022,3096,,,1007,1007,0
2,1,1,3757,MATMUL,PIPE_M,1993399,1996495,3096,1994406,1997502,3096,,,1007,1007,0
2,1,1,3758,MATMUL,PIPE_M,2009904,2013000,3096,2010864,2013960,3096,,,960,960,0
2,1,1,3759,ADD,PIPE_V,2016644,2017052,408,2017604,2018012,408,,,960,960,0
2,1,1,3760,ADD,PIPE_V,2020433,2020841,408,2021177,2021585,408,,,744,744,0
2,1,1,3761,ADD,PIPE_V,2022698,2023106,408,2023658,2024066,408,,,960,960,0
2,1,1,3762,ADD,PIPE_V,2028687,2029095,408,2029693,2030101,408,,,1006,1006,0
2,1,1,3763,ADD,PIPE_V,2029095,2029503,408,2030101,2030509,408,,,1006,1006,0
2,1,1,3764,ADD,PIPE_V,2032053,2032461,408,2032946,2033354,408,,,893,893,0
2,1,1,3765,ADD,PIPE_V,2034672,2035080,408,2035632,2036040,408,,,960,960,0
2,1,1,3766,ADD,PIPE_V,2035080,2035488,408,2036040,2036448,408,,,960,960,0
2,1,1,3767,ADD,PIPE_V,2035693,2036101,408,2036653,2037061,408,,,960,960,0
2,1,1,3768,ADD,PIPE_V,2043960,2044368,408,2044920,2045328,408,,,960,960,0
2,1,1,3769,ADD,PIPE_V,2044368,2044776,408,2045328,2045736,408,,,960,960,0
2,1,1,3770,ADD,PIPE_V,2044776,2045184,408,2045736,2046144,408,,,960,960,0
2,1,1,3771,ADD,PIPE_V,2045184,2045592,408,2046144,2046552,408,,,960,960,0
2,1,1,3772,ADD,PIPE_V,2047941,2048349,408,2048901,2049309,408,,,960,960,0
2,1,1,3773,ADD,PIPE_V,2048349,2048757,408,2049309,2049717,408,,,960,960,0
2,1,1,3774,ADD,PIPE_V,2048757,2049165,408,2049717,2050125,408,,,960,960,0
2,1,1,3775,ADD,PIPE_V,2049165,2049573,408,2050125,2050533,408,,,960,960,0
2,1,1,3776,ADD,PIPE_V,2049573,2049981,408,2050533,2050941,408,,,960,960,0
2,1,1,3777,ADD,PIPE_V,2049981,2050389,408,2050941,2051349,408,,,960,960,0
2,1,1,3778,ADD,PIPE_V,2054133,2054541,408,2055093,2055501,408,,,960,960,0
2,1,1,3779,ADD,PIPE_V,2054541,2054949,408,2055501,2055909,408,,,960,960,0
2,1,1,3780,ADD,PIPE_V,2054949,2055357,408,2055909,2056317,408,,,960,960,0
2,1,1,3781,ADD,PIPE_V,2055357,2055765,408,2056317,2056725,408,,,960,960,0
2,1,1,3782,ADD,PIPE_V,2055765,2056173,408,2056725,2057133,408,,,960,960,0
2,1,1,3881,MATMUL,PIPE_M,1582393,1585489,3096,1582238,1585334,3096,,,-155,-155,0
2,1,1,3882,MATMUL,PIPE_M,1604065,1607161,3096,1603910,1607006,3096,,,-155,-155,0
2,1,1,3883,MATMUL,PIPE_M,1628880,1631976,3096,1628916,1632012,3096,,,36,36,0
2,1,1,3884,MATMUL,PIPE_M,1651029,1654125,3096,1651067,1654163,3096,,,38,38,0
2,1,1,3885,MATMUL,PIPE_M,1672701,1675797,3096,1672739,1675835,3096,,,38,38,0
2,1,1,3886,MATMUL,PIPE_M,1695330,1698426,3096,1695402,1698498,3096,,,72,72,0
2,1,1,3887,MATMUL,PIPE_M,1718636,1721732,3096,1718708,1721804,3096,,,72,72,0
2,1,1,3888,MATMUL,PIPE_M,1740308,1743404,3096,1740380,1743476,3096,,,72,72,0
2,1,1,3889,MATMUL,PIPE_M,1761980,1765076,3096,1762052,1765148,3096,,,72,72,0
2,1,1,3890,MATMUL,PIPE_M,1788190,1791286,3096,1788993,1792089,3096,,,803,803,0
2,1,1,3891,MATMUL,PIPE_M,1809862,1812958,3096,1810665,1813761,3096,,,803,803,0
2,1,1,3892,MATMUL,PIPE_M,1831534,1834630,3096,1832337,1835433,3096,,,803,803,0
2,1,1,3893,MATMUL,PIPE_M,1854570,1857666,3096,1855513,1858609,3096,,,943,943,0
2,1,1,3894,MATMUL,PIPE_M,1877264,1880360,3096,1878327,1881423,3096,,,1063,1063,0
2,1,1,3895,MATMUL,PIPE_M,1898936,1902032,3096,1899999,1903095,3096,,,1063,1063,0
2,1,1,3896,MATMUL,PIPE_M,1917512,1920608,3096,1918575,1921671,3096,,,1063,1063,0
2,1,1,3897,MATMUL,PIPE_M,1937671,1940767,3096,1938678,1941774,3096,,,1007,1007,0
2,1,1,3898,MATMUL,PIPE_M,1956247,1959343,3096,1957254,1960350,3096,,,1007,1007,0
2,1,1,3899,MATMUL,PIPE_M,1971727,1974823,3096,1972734,1975830,3096,,,1007,1007,0
2,1,1,3900,MATMUL,PIPE_M,1987207,1990303,3096,1988214,1991310,3096,,,1007,1007,0
2,1,1,3901,MATMUL,PIPE_M,2003712,2006808,3096,2004672,2007768,3096,,,960,960,0
2,1,1,3902,MATMUL,PIPE_M,2019192,2022288,3096,2020152,2023248,3096,,,960,960,0
2,1,1,3903,MATMUL,PIPE_M,2031576,2034672,3096,2032536,2035632,3096,,,960,960,0
2,1,1,3904,MATMUL,PIPE_M,2044845,2047941,3096,2045805,2048901,3096,,,960,960,0
2,1,1,3905,MATMUL,PIPE_M,2057229,2060325,3096,2058189,2061285,3096,,,960,960,0
2,1,1,3906,ADD,PIPE_V,2061444,2061852,408,2062089,2062497,408,,,645,645,0
2,1,1,3907,ADD,PIPE_V,2062036,2062444,408,2062497,2062905,408,,,461,461,0
2,1,1,3908,ADD,PIPE_V,2062446,2062854,408,2062905,2063313,408,,,459,459,0
2,1,1,3909,ADD,PIPE_V,2066927,2067335,408,2067887,2068295,408,,,960,960,0
2,1,1,3910,ADD,PIPE_V,2069990,2070398,408,2070872,2071280,408,,,882,882,0
2,1,1,3911,ADD,PIPE_V,2072709,2073117,408,2073669,2074077,408,,,960,960,0
2,1,1,3912,ADD,PIPE_V,2075805,2076213,408,2076765,2077173,408,,,960,960,0
2,1,1,3913,ADD,PIPE_V,2076213,2076621,408,2077173,2077581,408,,,960,960,0
2,1,1,3914,ADD,PIPE_V,2076826,2077234,408,2077786,2078194,408,,,960,960,0
2,1,1,3915,ADD,PIPE_V,2079311,2079719,408,2080251,2080659,408,,,940,940,0
2,1,1,3916,ADD,PIPE_V,2079719,2080127,408,2080659,2081067,408,,,940,940,0
2,1,1,3917,ADD,PIPE_V,2080127,2080535,408,2081067,2081475,408,,,940,940,0
2,1,1,3918,ADD,PIPE_V,2080535,2080943,408,2081475,2081883,408,,,940,940,0
2,1,1,3919,ADD,PIPE_V,2081997,2082405,408,2082957,2083365,408,,,960,960,0
2,1,1,3920,ADD,PIPE_V,2085093,2085501,408,2086053,2086461,408,,,960,960,0
2,1,1,3921,ADD,PIPE_V,2085501,2085909,408,2086461,2086869,408,,,960,960,0
2,1,1,3922,ADD,PIPE_V,2085909,2086317,408,2086869,2087277,408,,,960,960,0
2,1,1,3923,ADD,PIPE_V,2086317,2086725,408,2087277,2087685,408,,,960,960,0
2,1,1,3924,ADD,PIPE_V,2086725,2087133,408,2087685,2088093,408,,,960,960,0
2,1,1,3925,ADD,PIPE_V,2087133,2087541,408,2088093,2088501,408,,,960,960,0
2,1,1,3926,ADD,PIPE_V,2087541,2087949,408,2088501,2088909,408,,,960,960,0
2,1,1,3927,ADD,PIPE_V,2087949,2088357,408,2088909,2089317,408,,,960,960,0
2,1,1,3928,ADD,PIPE_V,2088357,2088765,408,2089317,2089725,408,,,960,960,0
2,1,1,3929,ADD,PIPE_V,2088765,2089173,408,2089725,2090133,408,,,960,960,0
2,1,1,4028,MATMUL,PIPE_M,1663413,1666509,3096,1663451,1666547,3096,,,38,38,0
2,1,1,4029,MATMUL,PIPE_M,1685085,1688181,3096,1685123,1688219,3096,,,38,38,0
2,1,1,4030,MATMUL,PIPE_M,1709348,1712444,3096,1709420,1712516,3096,,,72,72,0
2,1,1,4031,MATMUL,PIPE_M,1731020,1734116,3096,1731092,1734188,3096,,,72,72,0
2,1,1,4032,MATMUL,PIPE_M,1752692,1755788,3096,1752764,1755860,3096,,,72,72,0
2,1,1,4033,MATMUL,PIPE_M,1776304,1779400,3096,1776761,1779857,3096,,,457,457,0
2,1,1,4034,MATMUL,PIPE_M,1800574,1803670,3096,1801377,1804473,3096,,,803,803,0
2,1,1,4035,MATMUL,PIPE_M,1822246,1825342,3096,1823049,1826145,3096,,,803,803,0
2,1,1,4036,MATMUL,PIPE_M,1843918,1847014,3096,1844721,1847817,3096,,,803,803,0
2,1,1,4037,MATMUL,PIPE_M,1867976,1871072,3096,1869039,1872135,3096,,,1063,1063,0
2,1,1,4038,MATMUL,PIPE_M,1889648,1892744,3096,1890711,1893807,3096,,,1063,1063,0
2,1,1,4039,MATMUL,PIPE_M,1908224,1911320,3096,1909287,1912383,3096,,,1063,1063,0
2,1,1,4040,MATMUL,PIPE_M,1926800,1929896,3096,1927863,1930959,3096,,,1063,1063,0
2,1,1,4041,MATMUL,PIPE_M,1946959,1950055,3096,1947966,1951062,3096,,,1007,1007,0
2,1,1,4042,MATMUL,PIPE_M,1965535,1968631,3096,1966542,1969638,3096,,,1007,1007,0
2,1,1,4043,MATMUL,PIPE_M,1981015,1984111,3096,1982022,1985118,3096,,,1007,1007,0
2,1,1,4044,MATMUL,PIPE_M,1996495,1999591,3096,1997502,2000598,3096,,,1007,1007,0
2,1,1,4045,MATMUL,PIPE_M,2013000,2016096,3096,2013960,2017056,3096,,,960,960,0
2,1,1,4046,MATMUL,PIPE_M,2025384,2028480,3096,2026344,2029440,3096,,,960,960,0
2,1,1,4047,MATMUL,PIPE_M,2037768,2040864,3096,2038728,2041824,3096,,,960,960,0
2,1,1,4048,MATMUL,PIPE_M,2051037,2054133,3096,2051997,2055093,3096,,,960,960,0
2,1,1,4049,MATMUL,PIPE_M,2063421,2066517,3096,2064381,2067477,3096,,,960,960,0
2,1,1,4050,MATMUL,PIPE_M,2072709,2075805,3096,2073669,2076765,3096,,,960,960,0
2,1,1,4051,MATMUL,PIPE_M,2081997,2085093,3096,2082957,2086053,3096,,,960,960,0
2,1,1,4052,MATMUL,PIPE_M,2091285,2094381,3096,2092245,2095341,3096,,,960,960,0
