variant,event_id,op_id,core,source_core_id,pipe,start,end
recovered,44650,1000017326,1,0,PIPE_MTE2,88409,88410
recovered,44651,1000016857,1,0,PIPE_MTE2,88410,88479
recovered,44652,5673,1,0,PIPE_V,88422,88466
recovered,44653,5676,1,0,PIPE_M,88422,88498
recovered,44654,5688,1,0,PIPE_V,88466,88486
recovered,44655,1000017700,1,0,PIPE_MTE3,88486,88487
recovered,44656,5677,1,0,PIPE_V,88498,88542
recovered,44657,5680,1,0,PIPE_M,88498,88574
recovered,44658,5690,1,0,PIPE_V,88542,88562
recovered,44659,1000017332,1,0,PIPE_MTE2,88561,88562
recovered,44660,5681,1,0,PIPE_V,88574,88618
recovered,44661,5772,1,0,PIPE_M,88574,88650
recovered,44662,5692,1,0,PIPE_V,88618,88638
recovered,44663,1000017706,1,0,PIPE_MTE3,88638,88639
recovered,44664,5773,1,0,PIPE_V,88650,88694
recovered,44665,5776,1,0,PIPE_M,88650,88726
recovered,44666,5790,1,0,PIPE_V,88694,88714
recovered,44667,1000017374,1,0,PIPE_MTE2,88713,88714
recovered,44668,5777,1,0,PIPE_V,88726,88770
recovered,44669,5780,1,0,PIPE_M,88726,88802
recovered,44670,5792,1,0,PIPE_V,88770,88790
recovered,44671,1000017751,1,0,PIPE_MTE3,88790,88791
recovered,44672,5781,1,0,PIPE_V,88802,88846
recovered,44673,5784,1,0,PIPE_M,88802,88878
recovered,44674,5794,1,0,PIPE_V,88846,88866
recovered,44675,1000017380,1,0,PIPE_MTE2,88865,88866
recovered,44676,5785,1,0,PIPE_V,88878,88922
recovered,44677,5876,1,0,PIPE_M,88878,88954
recovered,44678,5796,1,0,PIPE_V,88922,88942
recovered,44679,1000017757,1,0,PIPE_MTE3,88942,88943
recovered,44680,5877,1,0,PIPE_V,88954,88998
recovered,44681,5880,1,0,PIPE_M,88954,89030
recovered,44682,5894,1,0,PIPE_V,88998,89018
recovered,44683,1000017425,1,0,PIPE_MTE2,89017,89018
recovered,44684,5881,1,0,PIPE_V,89030,89074
recovered,44685,5884,1,0,PIPE_M,89030,89106
recovered,44686,5896,1,0,PIPE_V,89074,89094
recovered,44687,1000017802,1,0,PIPE_MTE3,89094,89095
recovered,44688,5885,1,0,PIPE_V,89106,89150
recovered,44689,5888,1,0,PIPE_M,89106,89182
recovered,44690,5898,1,0,PIPE_V,89150,89170
recovered,44691,1000017431,1,0,PIPE_MTE2,89169,89170
recovered,44692,5889,1,0,PIPE_V,89182,89226
recovered,44693,5980,1,0,PIPE_M,89182,89258
recovered,44694,5900,1,0,PIPE_V,89226,89246
recovered,44695,1000017808,1,0,PIPE_MTE3,89246,89247
recovered,44696,5981,1,0,PIPE_V,89258,89302
recovered,44697,5984,1,0,PIPE_M,89258,89334
recovered,44698,5998,1,0,PIPE_V,89302,89322
recovered,44699,1000017479,1,0,PIPE_MTE2,89321,89322
recovered,44700,5985,1,0,PIPE_V,89334,89378
recovered,44701,5988,1,0,PIPE_M,89334,89410
recovered,44702,6000,1,0,PIPE_V,89378,89398
recovered,44703,1000017853,1,0,PIPE_MTE3,89398,89399
recovered,44704,5989,1,0,PIPE_V,89410,89454
recovered,44705,5992,1,0,PIPE_M,89410,89486
recovered,44706,6002,1,0,PIPE_V,89454,89474
recovered,44707,1000017485,1,0,PIPE_MTE2,89473,89474
recovered,44708,5993,1,0,PIPE_V,89486,89530
recovered,44709,6084,1,0,PIPE_M,89486,89562
recovered,44710,6004,1,0,PIPE_V,89530,89550
recovered,44711,1000017859,1,0,PIPE_MTE3,89550,89551
recovered,44712,6085,1,0,PIPE_V,89562,89606
recovered,44713,6088,1,0,PIPE_M,89562,89638
recovered,44714,6102,1,0,PIPE_V,89606,89626
recovered,44715,1000017650,1,0,PIPE_MTE2,89625,89626
recovered,44716,6089,1,0,PIPE_V,89638,89682
recovered,44717,6092,1,0,PIPE_M,89638,89714
recovered,44718,6104,1,0,PIPE_V,89682,89702
recovered,44719,1000017904,1,0,PIPE_MTE3,89702,89703
recovered,44720,6093,1,0,PIPE_V,89714,89758
recovered,44721,6096,1,0,PIPE_M,89714,89790
recovered,44722,6106,1,0,PIPE_V,89758,89778
recovered,44723,1000017656,1,0,PIPE_MTE2,89777,89778
recovered,44724,6097,1,0,PIPE_V,89790,89834
recovered,44725,6188,1,0,PIPE_M,89790,89866
recovered,44726,6108,1,0,PIPE_V,89834,89854
recovered,44727,1000017910,1,0,PIPE_MTE3,89854,89855
recovered,44728,6189,1,0,PIPE_V,89866,89910
recovered,44729,6192,1,0,PIPE_M,89866,89942
recovered,44730,6206,1,0,PIPE_V,89910,89930
recovered,44731,1000017698,1,0,PIPE_MTE2,89929,89930
recovered,44732,6193,1,0,PIPE_V,89942,89986
recovered,44733,6196,1,0,PIPE_M,89942,90018
recovered,44734,6208,1,0,PIPE_V,89986,90006
recovered,44735,1000017958,1,0,PIPE_MTE3,90006,90007
recovered,44736,6197,1,0,PIPE_V,90018,90062
recovered,44737,6200,1,0,PIPE_M,90018,90094
recovered,44738,6210,1,0,PIPE_V,90062,90082
recovered,44739,1000017704,1,0,PIPE_MTE2,90081,90082
recovered,44740,6201,1,0,PIPE_V,90094,90138
recovered,44741,6292,1,0,PIPE_M,90094,90170
recovered,44742,6212,1,0,PIPE_V,90138,90158
recovered,44743,1000017964,1,0,PIPE_MTE3,90158,90159
recovered,44744,6293,1,0,PIPE_V,90170,90214
recovered,44745,6296,1,0,PIPE_M,90170,90246
recovered,44746,6310,1,0,PIPE_V,90214,90234
recovered,44747,1000017749,1,0,PIPE_MTE2,90233,90234
recovered,44748,6297,1,0,PIPE_V,90246,90290
recovered,44749,6300,1,0,PIPE_M,90246,90322
recovered,44750,6312,1,0,PIPE_V,90290,90310
recovered,44751,1000018009,1,0,PIPE_MTE3,90310,90311
recovered,44752,6301,1,0,PIPE_V,90322,90366
recovered,44753,6304,1,0,PIPE_M,90322,90398
recovered,44754,6314,1,0,PIPE_V,90366,90386
recovered,44755,1000017755,1,0,PIPE_MTE2,90385,90386
recovered,44756,5433,1,0,PIPE_M,90398,90474
recovered,44757,6305,1,0,PIPE_V,90398,90442
recovered,44758,6316,1,0,PIPE_V,90442,90462
recovered,44759,5434,1,0,PIPE_V,90474,90518
recovered,44760,5437,1,0,PIPE_M,90474,90550
recovered,44761,4628,1,0,PIPE_V,90518,90531
recovered,44762,1000017520,1,0,PIPE_MTE3,90518,90527
recovered,44763,4629,1,0,PIPE_V,90531,90544
recovered,44764,1000017800,1,0,PIPE_MTE2,90537,90538
recovered,44765,1000017058,1,0,PIPE_MTE3,90544,90545
recovered,44766,5438,1,0,PIPE_V,90550,90594
recovered,44767,5441,1,0,PIPE_M,90550,90626
recovered,44768,4634,1,0,PIPE_V,90594,90607
recovered,44769,1000017526,1,0,PIPE_MTE3,90594,90603
recovered,44770,4635,1,0,PIPE_V,90607,90620
recovered,44771,4732,1,0,PIPE_V,90620,90633
recovered,44772,5445,1,0,PIPE_M,90626,90702
recovered,44773,1000017532,1,0,PIPE_MTE3,90626,90635
recovered,44774,4733,1,0,PIPE_V,90633,90646
recovered,44775,4738,1,0,PIPE_V,90646,90659
recovered,44776,1000017124,1,0,PIPE_MTE3,90646,90647
recovered,44777,4739,1,0,PIPE_V,90659,90672
recovered,44778,4836,1,0,PIPE_V,90672,90685
recovered,44779,4837,1,0,PIPE_V,90685,90698
recovered,44780,1000017806,1,0,PIPE_MTE2,90689,90690
recovered,44781,5446,1,0,PIPE_V,90702,90746
recovered,44782,6396,1,0,PIPE_M,90702,90778
recovered,44783,4842,1,0,PIPE_V,90746,90759
recovered,44784,1000017538,1,0,PIPE_MTE3,90746,90755
recovered,44785,4843,1,0,PIPE_V,90759,90772
recovered,44786,6397,1,0,PIPE_V,90778,90822
recovered,44787,6400,1,0,PIPE_M,90778,90854
recovered,44788,4940,1,0,PIPE_V,90822,90835
recovered,44789,4941,1,0,PIPE_V,90835,90848
recovered,44790,1000017851,1,0,PIPE_MTE2,90841,90842
recovered,44791,6401,1,0,PIPE_V,90854,90898
recovered,44792,6404,1,0,PIPE_M,90854,90930
recovered,44793,4946,1,0,PIPE_V,90898,90911
recovered,44794,4947,1,0,PIPE_V,90911,90924
recovered,44795,6405,1,0,PIPE_V,90930,90974
recovered,44796,6408,1,0,PIPE_M,90930,91006
recovered,44797,5044,1,0,PIPE_V,90974,90987
recovered,44798,1000018066,1,0,PIPE_MTE3,90974,90983
recovered,44799,5045,1,0,PIPE_V,90987,91000
recovered,44800,1000017857,1,0,PIPE_MTE2,90993,90994
recovered,44801,4576,1,0,PIPE_M,91006,91274
recovered,44802,6409,1,0,PIPE_V,91006,91050
recovered,44803,5050,1,0,PIPE_V,91050,91063
recovered,44804,5051,1,0,PIPE_V,91063,91076
recovered,44805,5148,1,0,PIPE_V,91076,91089
recovered,44806,5149,1,0,PIPE_V,91089,91102
recovered,44807,5154,1,0,PIPE_V,91102,91115
recovered,44808,5155,1,0,PIPE_V,91115,91128
recovered,44809,5252,1,0,PIPE_V,91128,91141
recovered,44810,5253,1,0,PIPE_V,91141,91154
recovered,44811,1000017902,1,0,PIPE_MTE2,91145,91147
recovered,44812,5258,1,0,PIPE_V,91154,91167
recovered,44813,5259,1,0,PIPE_V,91167,91180
recovered,44814,5356,1,0,PIPE_V,91180,91193
recovered,44815,5357,1,0,PIPE_V,91193,91206
recovered,44816,5362,1,0,PIPE_V,91206,91219
recovered,44817,5363,1,0,PIPE_V,91219,91232
recovered,44818,5591,1,0,PIPE_V,91232,91245
recovered,44819,5592,1,0,PIPE_V,91245,91258
recovered,44820,5597,1,0,PIPE_V,91258,91271
recovered,44821,5598,1,0,PIPE_V,91271,91284
recovered,44822,4582,1,0,PIPE_M,91274,91542
recovered,44823,1000016971,1,0,PIPE_MTE3,91274,91311
recovered,44824,5695,1,0,PIPE_V,91284,91297
recovered,44825,5696,1,0,PIPE_V,91297,91310
recovered,44826,1000017908,1,0,PIPE_MTE2,91297,91300
recovered,44827,5701,1,0,PIPE_V,91310,91323
recovered,44828,1000018072,1,0,PIPE_MTE3,91311,91329
recovered,44829,5702,1,0,PIPE_V,91323,91336
recovered,44830,5799,1,0,PIPE_V,91336,91349
recovered,44831,5800,1,0,PIPE_V,91349,91362
recovered,44832,5805,1,0,PIPE_V,91362,91375
recovered,44833,5806,1,0,PIPE_V,91375,91388
recovered,44834,5903,1,0,PIPE_V,91388,91401
recovered,44835,5904,1,0,PIPE_V,91401,91414
recovered,44836,5909,1,0,PIPE_V,91414,91427
recovered,44837,5910,1,0,PIPE_V,91427,91440
recovered,44838,6007,1,0,PIPE_V,91440,91453
recovered,44839,1000017956,1,0,PIPE_MTE2,91449,91450
recovered,44840,6008,1,0,PIPE_V,91453,91466
recovered,44841,6013,1,0,PIPE_V,91466,91479
recovered,44842,6014,1,0,PIPE_V,91479,91492
recovered,44843,6111,1,0,PIPE_V,91492,91505
recovered,44844,6112,1,0,PIPE_V,91505,91518
recovered,44845,6117,1,0,PIPE_V,91518,91531
recovered,44846,6118,1,0,PIPE_V,91531,91544
recovered,44847,4588,1,0,PIPE_M,91542,91810
recovered,44848,1000016986,1,0,PIPE_MTE3,91542,91570
recovered,44849,6215,1,0,PIPE_V,91544,91557
recovered,44850,6216,1,0,PIPE_V,91557,91570
recovered,44851,5451,1,0,PIPE_V,91570,91590
recovered,44852,5453,1,0,PIPE_V,91590,91610
recovered,44853,1000017962,1,0,PIPE_MTE2,91601,91602
recovered,44854,5457,1,0,PIPE_V,91610,91630
recovered,44855,6221,1,0,PIPE_V,91630,91643
recovered,44856,6222,1,0,PIPE_V,91643,91656
recovered,44857,6414,1,0,PIPE_V,91656,91676
recovered,44858,6416,1,0,PIPE_V,91676,91696
recovered,44859,4636,1,0,PIPE_V,91696,91709
recovered,44860,6420,1,0,PIPE_V,91709,91729
recovered,44861,4740,1,0,PIPE_V,91729,91742
recovered,44862,4838,1,0,PIPE_V,91742,91755
recovered,44863,1000018007,1,0,PIPE_MTE2,91754,91755
recovered,44864,4844,1,0,PIPE_V,91755,91768
recovered,44865,4942,1,0,PIPE_V,91768,91781
recovered,44866,6319,1,0,PIPE_V,91781,91794
recovered,44867,6320,1,0,PIPE_V,91794,91807
recovered,44868,4948,1,0,PIPE_V,91807,91820
recovered,44869,4594,1,0,PIPE_M,91810,92078
recovered,44870,1000017001,1,0,PIPE_MTE3,91810,91828
recovered,44871,5046,1,0,PIPE_V,91820,91833
recovered,44872,1000018081,1,0,PIPE_MTE3,91828,91829
recovered,44873,1000017127,1,0,PIPE_MTE3,91829,91830
recovered,44874,1000017199,1,0,PIPE_MTE3,91830,91831
recovered,44875,1000017280,1,0,PIPE_MTE3,91831,91832
recovered,44876,5052,1,0,PIPE_V,91833,91846
recovered,44877,5150,1,0,PIPE_V,91846,91859
recovered,44878,5156,1,0,PIPE_V,91859,91872
recovered,44879,5254,1,0,PIPE_V,91872,91885
recovered,44880,5260,1,0,PIPE_V,91885,91898
recovered,44881,5358,1,0,PIPE_V,91898,91911
recovered,44882,1000018013,1,0,PIPE_MTE2,91905,91906
recovered,44883,1000016865,1,0,PIPE_MTE2,91906,91984
recovered,44884,5364,1,0,PIPE_V,91911,91924
recovered,44885,6325,1,0,PIPE_V,91924,91937
recovered,44886,6326,1,0,PIPE_V,91937,91950
recovered,44887,5593,1,0,PIPE_V,91950,91963
recovered,44888,5599,1,0,PIPE_V,91963,91976
recovered,44889,5697,1,0,PIPE_V,91976,91989
recovered,44890,5703,1,0,PIPE_V,91989,92002
recovered,44891,5801,1,0,PIPE_V,92002,92015
recovered,44892,5807,1,0,PIPE_V,92015,92028
recovered,44893,5905,1,0,PIPE_V,92028,92041
recovered,44894,5911,1,0,PIPE_V,92041,92054
recovered,44895,6009,1,0,PIPE_V,92054,92067
recovered,44896,1000017524,1,0,PIPE_MTE2,92066,92075
recovered,44897,6015,1,0,PIPE_V,92067,92080
recovered,44898,1000018016,1,0,PIPE_MTE2,92075,92076
recovered,44899,5539,1,0,PIPE_M,92078,92346
recovered,44900,1000017013,1,0,PIPE_MTE3,92078,92096
recovered,44901,5452,1,0,PIPE_V,92080,92100
recovered,44902,1000017337,1,0,PIPE_MTE3,92096,92097
recovered,44903,1000017385,1,0,PIPE_MTE3,92097,92098
recovered,44904,1000017436,1,0,PIPE_MTE3,92098,92099
recovered,44905,1000017490,1,0,PIPE_MTE3,92099,92100
recovered,44906,6328,1,0,PIPE_V,92100,92113
recovered,44907,1000017661,1,0,PIPE_MTE3,92100,92101
recovered,44908,1000017664,1,0,PIPE_MTE3,92101,92102
recovered,44909,1000017709,1,0,PIPE_MTE3,92102,92103
recovered,44910,1000017760,1,0,PIPE_MTE3,92103,92104
recovered,44911,1000017811,1,0,PIPE_MTE3,92104,92105
recovered,44912,1000017862,1,0,PIPE_MTE3,92105,92106
recovered,44913,6329,1,0,PIPE_V,92113,92126
recovered,44914,1000017530,1,0,PIPE_MTE2,92121,92130
recovered,44915,6113,1,0,PIPE_V,92126,92139
recovered,44916,5454,1,0,PIPE_V,92139,92159
recovered,44917,1000017913,1,0,PIPE_MTE3,92139,92140
recovered,44918,6119,1,0,PIPE_V,92159,92172
recovered,44919,6217,1,0,PIPE_V,92172,92185
recovered,44920,6223,1,0,PIPE_V,92185,92198
recovered,44921,1000017967,1,0,PIPE_MTE3,92185,92186
recovered,44922,6321,1,0,PIPE_V,92198,92211
recovered,44923,6327,1,0,PIPE_V,92211,92224
recovered,44924,1000018018,1,0,PIPE_MTE3,92211,92212
recovered,44925,6330,1,0,PIPE_V,92224,92237
recovered,44926,5460,1,0,PIPE_V,92237,92250
recovered,44927,5461,1,0,PIPE_V,92250,92263
recovered,44928,5463,1,0,PIPE_V,92263,92276
recovered,44929,1000017542,1,0,PIPE_MTE2,92273,92282
recovered,44930,5464,1,0,PIPE_V,92276,92289
recovered,44931,5458,1,0,PIPE_V,92289,92309
recovered,44932,5469,1,0,PIPE_V,92309,92322
recovered,44933,5470,1,0,PIPE_V,92322,92335
recovered,44934,6334,1,0,PIPE_V,92335,92348
recovered,44935,5545,1,0,PIPE_M,92346,92614
recovered,44936,6335,1,0,PIPE_V,92348,92361
recovered,44937,5462,1,0,PIPE_V,92361,92374
recovered,44938,5465,1,0,PIPE_V,92374,92387
recovered,44939,5471,1,0,PIPE_V,92387,92400
recovered,44940,6336,1,0,PIPE_V,92400,92413
recovered,44941,1000018064,1,0,PIPE_MTE2,92434,92443
recovered,44942,6417,1,0,PIPE_V,92443,92463
recovered,44943,6426,1,0,PIPE_V,92463,92476
recovered,44944,6427,1,0,PIPE_V,92476,92489
recovered,44945,6428,1,0,PIPE_V,92489,92502
recovered,44946,4585,1,0,PIPE_M,92614,92882
recovered,44947,1000017604,1,0,PIPE_MTE3,92614,92632
recovered,44948,1000017547,1,0,PIPE_MTE3,92632,92633
recovered,44949,1000017550,1,0,PIPE_MTE3,92633,92634
recovered,44950,1000018087,1,0,PIPE_MTE3,92634,92635
recovered,44951,4591,1,0,PIPE_M,92882,93150
recovered,44952,1000016992,1,0,PIPE_MTE3,92882,92901
recovered,44953,5548,1,0,PIPE_M,93150,93418
recovered,44954,1000018085,1,0,PIPE_MTE2,93319,93320
recovered,44955,6432,1,0,PIPE_V,93320,93333
recovered,44956,6433,1,0,PIPE_V,93333,93346
recovered,44957,6434,1,0,PIPE_V,93346,93359
recovered,44958,1000017062,1,0,PIPE_MTE2,93392,93393
recovered,44959,4643,1,0,PIPE_V,93393,93406
recovered,44960,4644,1,0,PIPE_V,93406,93419
recovered,44961,4617,1,0,PIPE_M,93418,93494
recovered,44962,1000017610,1,0,PIPE_MTE3,93418,93436
recovered,44963,4645,1,0,PIPE_V,93419,93432
recovered,44964,1000017064,1,0,PIPE_MTE3,93436,93437
recovered,44965,1000017203,1,0,PIPE_MTE2,93443,93444
recovered,44966,4851,1,0,PIPE_V,93444,93457
recovered,44967,4852,1,0,PIPE_V,93457,93470
recovered,44968,1000017284,1,0,PIPE_MTE2,93469,93470
recovered,44969,4955,1,0,PIPE_V,93470,93483
recovered,44970,4956,1,0,PIPE_V,93483,93496
recovered,44971,4825,1,0,PIPE_M,93494,93570
recovered,44972,1000017341,1,0,PIPE_MTE2,93495,93496
recovered,44973,5059,1,0,PIPE_V,93496,93509
recovered,44974,5060,1,0,PIPE_V,93509,93522
recovered,44975,1000017389,1,0,PIPE_MTE2,93521,93522
recovered,44976,5163,1,0,PIPE_V,93522,93535
recovered,44977,5164,1,0,PIPE_V,93535,93548
recovered,44978,1000017440,1,0,PIPE_MTE2,93547,93548
recovered,44979,5267,1,0,PIPE_V,93548,93561
recovered,44980,5268,1,0,PIPE_V,93561,93574
recovered,44981,5033,1,0,PIPE_M,93570,93646
recovered,44982,1000017494,1,0,PIPE_MTE2,93573,93574
recovered,44983,5371,1,0,PIPE_V,93574,93587
recovered,44984,5372,1,0,PIPE_V,93587,93600
recovered,44985,4853,1,0,PIPE_V,93600,93613
recovered,44986,4957,1,0,PIPE_V,93613,93626
recovered,44987,1000017205,1,0,PIPE_MTE3,93613,93614
recovered,44988,5241,1,0,PIPE_M,93646,93722
recovered,44989,1000017713,1,0,PIPE_MTE2,93883,93884
recovered,44990,5710,1,0,PIPE_V,93884,93897
recovered,44991,1000017764,1,0,PIPE_MTE2,93884,93885
recovered,44992,1000017815,1,0,PIPE_MTE2,93885,93886
recovered,44993,1000017644,1,0,PIPE_MTE2,93886,93908
recovered,44994,5711,1,0,PIPE_V,93897,93910
recovered,44995,5580,1,0,PIPE_M,93908,93984
recovered,44996,1000017866,1,0,PIPE_MTE2,93908,93910
recovered,44997,5814,1,0,PIPE_V,93910,93923
recovered,44998,1000017917,1,0,PIPE_MTE2,93910,93912
recovered,44999,1000017971,1,0,PIPE_MTE2,93912,93914
recovered,45000,1000016895,1,0,PIPE_MTE2,93914,94001
recovered,45001,5815,1,0,PIPE_V,93923,93936
recovered,45002,5918,1,0,PIPE_V,93936,93949
recovered,45003,5919,1,0,PIPE_V,93949,93962
recovered,45004,6022,1,0,PIPE_V,93962,93975
recovered,45005,6023,1,0,PIPE_V,93975,93988
recovered,45006,5788,1,0,PIPE_M,93984,94060
recovered,45007,6126,1,0,PIPE_V,93988,94001
recovered,45008,6127,1,0,PIPE_V,94001,94014
recovered,45009,1000017131,1,0,PIPE_MTE2,94001,94002
recovered,45010,1000017137,1,0,PIPE_MTE2,94002,94003
recovered,45011,6230,1,0,PIPE_V,94014,94027
recovered,45012,6231,1,0,PIPE_V,94027,94040
recovered,45013,4618,1,0,PIPE_V,94040,94084
recovered,45014,5996,1,0,PIPE_M,94060,94136
recovered,45015,4826,1,0,PIPE_V,94084,94128
recovered,45016,1000017040,1,0,PIPE_MTE3,94084,94093
recovered,45017,5034,1,0,PIPE_V,94128,94172
recovered,45018,1000017184,1,0,PIPE_MTE3,94128,94146
recovered,45019,6204,1,0,PIPE_M,94136,94212
recovered,45020,5242,1,0,PIPE_V,94172,94216
recovered,45021,1000017322,1,0,PIPE_MTE3,94172,94191
recovered,45022,5449,1,0,PIPE_M,94212,94288
recovered,45023,5581,1,0,PIPE_V,94216,94260
recovered,45024,5789,1,0,PIPE_V,94260,94304
recovered,45025,4600,1,0,PIPE_M,94288,94556
recovered,45026,5997,1,0,PIPE_V,94304,94348
recovered,45027,6205,1,0,PIPE_V,94348,94392
recovered,45028,4749,1,0,PIPE_V,94392,94405
recovered,45029,5061,1,0,PIPE_V,94405,94418
recovered,45030,5165,1,0,PIPE_V,94418,94431
recovered,45031,5269,1,0,PIPE_V,94431,94444
recovered,45032,1000017134,1,0,PIPE_MTE2,94439,94440
recovered,45033,1000017287,1,0,PIPE_MTE2,94442,94443
recovered,45034,5373,1,0,PIPE_V,94444,94457
recovered,45035,1000017392,1,0,PIPE_MTE2,94444,94445
recovered,45036,1000017497,1,0,PIPE_MTE2,94446,94447
recovered,45037,1000017554,1,0,PIPE_MTE2,94448,94449
recovered,45038,5712,1,0,PIPE_V,94457,94470
recovered,45039,5816,1,0,PIPE_V,94470,94483
recovered,45040,1000017716,1,0,PIPE_MTE2,94471,94472
recovered,45041,5920,1,0,PIPE_V,94483,94496
recovered,45042,6024,1,0,PIPE_V,94496,94509
recovered,45043,6128,1,0,PIPE_V,94509,94522
recovered,45044,6232,1,0,PIPE_V,94522,94535
recovered,45045,5450,1,0,PIPE_V,94535,94579
recovered,45046,1000017818,1,0,PIPE_MTE2,94547,94548
recovered,45047,1000017025,1,0,PIPE_MTE3,94556,94574
recovered,45048,1000017952,1,0,PIPE_MTE3,94574,94583
recovered,45049,5251,1,0,PIPE_V,94579,94599
recovered,45050,1000017343,1,0,PIPE_MTE3,94583,94584
recovered,45051,1000017442,1,0,PIPE_MTE3,94584,94585
recovered,45052,1000017766,1,0,PIPE_MTE3,94585,94586
recovered,45053,1000017868,1,0,PIPE_MTE3,94586,94587
recovered,45054,4750,1,0,PIPE_V,94599,94612
recovered,45055,4751,1,0,PIPE_V,94612,94625
recovered,45056,1000017920,1,0,PIPE_MTE2,94624,94625
recovered,45057,4958,1,0,PIPE_V,94625,94638
recovered,45058,1000017266,1,0,PIPE_MTE2,94625,94634
recovered,45059,4959,1,0,PIPE_V,94638,94651
recovered,45060,5166,1,0,PIPE_V,94651,94664
recovered,45061,5167,1,0,PIPE_V,94664,94677
recovered,45062,5374,1,0,PIPE_V,94677,94690
recovered,45063,1000017974,1,0,PIPE_MTE2,94688,94689
recovered,45064,5375,1,0,PIPE_V,94690,94703
recovered,45065,1000018022,1,0,PIPE_MTE2,94700,94701
recovered,45066,5475,1,0,PIPE_V,94703,94716
recovered,45067,5476,1,0,PIPE_V,94716,94729
recovered,45068,5713,1,0,PIPE_V,94729,94742
recovered,45069,5714,1,0,PIPE_V,94742,94755
recovered,45070,5590,1,0,PIPE_V,94755,94775
recovered,45071,5798,1,0,PIPE_V,94775,94795
recovered,45072,1000018091,1,0,PIPE_MTE2,94775,94776
recovered,45073,1000017251,1,0,PIPE_MTE2,94776,94785
recovered,45074,1000017257,1,0,PIPE_MTE2,94785,94794
recovered,45075,1000016978,1,0,PIPE_MTE2,94794,94812
recovered,45076,5921,1,0,PIPE_V,94795,94808
recovered,45077,5922,1,0,PIPE_V,94808,94821
recovered,45078,6006,1,0,PIPE_V,94821,94841
recovered,45079,6214,1,0,PIPE_V,94841,94861
recovered,45080,6129,1,0,PIPE_V,94861,94874
recovered,45081,6130,1,0,PIPE_V,94874,94887
recovered,45082,4939,1,0,PIPE_V,94887,94907
recovered,45083,4752,1,0,PIPE_V,94907,94920
recovered,45084,6233,1,0,PIPE_V,94920,94933
recovered,45085,6337,1,0,PIPE_V,94933,94946
recovered,45086,6338,1,0,PIPE_V,94946,94959
recovered,45087,6234,1,0,PIPE_V,94959,94972
recovered,45088,4960,1,0,PIPE_V,94972,94985
recovered,45089,5168,1,0,PIPE_V,94985,94998
recovered,45090,6438,1,0,PIPE_V,94998,95011
recovered,45091,1000017394,1,0,PIPE_MTE3,94998,94999
recovered,45092,6439,1,0,PIPE_V,95011,95024
recovered,45093,5376,1,0,PIPE_V,95024,95037
recovered,45094,5477,1,0,PIPE_V,95037,95050
recovered,45095,1000017499,1,0,PIPE_MTE3,95037,95038
recovered,45096,5715,1,0,PIPE_V,95050,95063
recovered,45097,1000017556,1,0,PIPE_MTE3,95050,95051
recovered,45098,5923,1,0,PIPE_V,95063,95076
recovered,45099,1000017718,1,0,PIPE_MTE3,95063,95064
recovered,45100,6131,1,0,PIPE_V,95076,95089
recovered,45101,1000017820,1,0,PIPE_MTE3,95076,95077
recovered,45102,6339,1,0,PIPE_V,95089,95102
recovered,45103,1000017922,1,0,PIPE_MTE3,95089,95091
recovered,45104,1000017122,1,0,PIPE_MTE2,95100,95102
recovered,45105,6440,1,0,PIPE_V,95102,95115
recovered,45106,1000017107,1,0,PIPE_MTE2,95102,95118
recovered,45107,1000018024,1,0,PIPE_MTE3,95102,95105
recovered,45108,4961,1,0,PIPE_V,95115,95128
recovered,45109,4962,1,0,PIPE_V,95128,95141
recovered,45110,6235,1,0,PIPE_V,95141,95154
recovered,45111,6236,1,0,PIPE_V,95154,95167
recovered,45112,6237,1,0,PIPE_V,95167,95180
recovered,45113,5459,1,0,PIPE_V,95180,95200
recovered,45114,4963,1,0,PIPE_V,95200,95213
recovered,45115,1000017544,1,0,PIPE_MTE3,95200,95201
recovered,45116,6238,1,0,PIPE_V,95213,95226
recovered,45117,1000017289,1,0,PIPE_MTE3,95213,95214
recovered,45118,4966,1,0,PIPE_V,95226,95246
recovered,45119,1000017976,1,0,PIPE_MTE3,95226,95227
recovered,45120,4967,1,0,PIPE_V,95246,95290
recovered,45121,4970,1,0,PIPE_V,95290,95310
recovered,45122,5000,1,0,PIPE_M,95290,95366
recovered,45123,4753,1,0,PIPE_V,95310,95323
recovered,45124,4754,1,0,PIPE_V,95323,95336
recovered,45125,4755,1,0,PIPE_V,95336,95349
recovered,45126,4756,1,0,PIPE_V,95349,95369
recovered,45127,1000017304,1,0,PIPE_MTE3,95366,95384
recovered,45128,4757,1,0,PIPE_V,95369,95413
recovered,45129,1000017139,1,0,PIPE_MTE3,95384,95385
recovered,45130,4758,1,0,PIPE_V,95413,95433
recovered,45131,4791,1,0,PIPE_M,95413,95489
recovered,45132,1000017142,1,0,PIPE_MTE3,95413,95422
recovered,45133,4759,1,0,PIPE_V,95433,95477
recovered,45134,4760,1,0,PIPE_V,95477,95497
recovered,45135,4792,1,0,PIPE_M,95489,95565
recovered,45136,1000017163,1,0,PIPE_MTE3,95489,95509
recovered,45137,4761,1,0,PIPE_V,95497,95541
recovered,45138,1000017166,1,0,PIPE_MTE3,95565,95584
recovered,45139,1000017145,1,0,PIPE_MTE3,95584,95595
recovered,45140,1000018079,1,0,PIPE_MTE2,95755,95764
