case,problem,cores,algorithm,status,makespan_cycles,singlecore_cycles,multicore_speedup,solver_wall_seconds,e0_wall_seconds,data_movement_bytes,cache_hit_rate,no_cache_makespan_cycles,cache_speedup,error,source_commit,result_path
024,P3,1,q3_structure_selected_online,ok,2555343,2555343,1.0,4.357824099999561,3.5116806000005454,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":393218,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,2555343,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/024/k1/online/result.json.gz
024,P3,2,q3_structure_selected_online,ok,2555343,2555343,1.0,4.433304199999839,3.6020079999998416,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":393218,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,2555343,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/024/k2/online/result.json.gz
024,P3,3,q3_structure_selected_online,ok,2555343,2555343,1.0,4.248956600000383,3.4079455000010057,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":393218,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,2555343,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/024/k3/online/result.json.gz
024,P3,4,q3_structure_selected_online,ok,2555343,2555343,1.0,4.307241599999543,3.385513000001083,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":393218,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,2555343,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/024/k4/online/result.json.gz
024,P3,5,q3_structure_selected_online,ok,2555343,2555343,1.0,4.232230999999956,3.412120999999388,"{""original_graph_copy_bytes"":393218,""scheduled_copy_bytes"":393218,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,2555343,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/024/k5/online/result.json.gz
025,P3,1,q3_structure_selected_online,ok,4703066,,,43.448591000000306,40.873096799999985,"{""original_graph_copy_bytes"":8217600,""scheduled_copy_bytes"":8217600,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,4703066,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/025/k1/online/result.json.gz
025,P3,2,q3_structure_selected_online,ok,2351860,,,28.19699000000037,25.495190300000104,"{""original_graph_copy_bytes"":8217600,""scheduled_copy_bytes"":8245248,""added_copy_bytes"":27648,""partition_added_copy_bytes"":27648,""spill_added_copy_bytes"":0}",0.0,2351860,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/025/k2/online/result.json.gz
025,P3,3,q3_structure_selected_online,ok,1568824,,,22.781114499999603,20.20189670000036,"{""original_graph_copy_bytes"":8217600,""scheduled_copy_bytes"":8272896,""added_copy_bytes"":55296,""partition_added_copy_bytes"":55296,""spill_added_copy_bytes"":0}",0.0,1568824,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/025/k3/online/result.json.gz
025,P3,4,q3_structure_selected_online,ok,1177396,,,20.793115999998918,18.05895750000127,"{""original_graph_copy_bytes"":8217600,""scheduled_copy_bytes"":8300544,""added_copy_bytes"":82944,""partition_added_copy_bytes"":82944,""spill_added_copy_bytes"":0}",0.0,1177396,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/025/k4/online/result.json.gz
025,P3,5,q3_structure_selected_online,ok,942938,,,18.865025399998558,16.150964399999793,"{""original_graph_copy_bytes"":8217600,""scheduled_copy_bytes"":8328192,""added_copy_bytes"":110592,""partition_added_copy_bytes"":110592,""spill_added_copy_bytes"":0}",0.0,942938,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/025/k5/online/result.json.gz
026,P3,1,q3_structure_selected_online,ok,94785,99203,1.0466107506461992,0.6172490999997535,0.23801649999950314,"{""original_graph_copy_bytes"":528854,""scheduled_copy_bytes"":528854,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,94785,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/026/k1/online/result.json.gz
026,P3,2,q3_structure_selected_online,ok,51230,99203,1.936423970329885,0.6065393999997468,0.2257752999994409,"{""original_graph_copy_bytes"":528854,""scheduled_copy_bytes"":575194,""added_copy_bytes"":46340,""partition_added_copy_bytes"":19200,""spill_added_copy_bytes"":27140}",0.036805864401061233,51230,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/026/k2/online/result.json.gz
026,P3,3,q3_structure_selected_online,ok,42004,99203,2.361751261784592,0.7370315000007395,0.23848809999981313,"{""original_graph_copy_bytes"":528854,""scheduled_copy_bytes"":624518,""added_copy_bytes"":95664,""partition_added_copy_bytes"":95664,""spill_added_copy_bytes"":0}",0.06591052946711146,42070,1.0015712789258167,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/026/k3/online/result.json.gz
026,P3,4,q3_structure_selected_online,ok,44001,99203,2.2545623963091748,0.6456866000007722,0.23573120000037306,"{""original_graph_copy_bytes"":528854,""scheduled_copy_bytes"":699686,""added_copy_bytes"":170832,""partition_added_copy_bytes"":170832,""spill_added_copy_bytes"":0}",0.0026193009740525497,44011,1.000227267562101,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/026/k4/online/result.json.gz
026,P3,5,q3_structure_selected_online,ok,45673,99203,2.1720272370985048,0.6370499000004202,0.23940480000055686,"{""original_graph_copy_bytes"":528854,""scheduled_copy_bytes"":740534,""added_copy_bytes"":211680,""partition_added_copy_bytes"":211680,""spill_added_copy_bytes"":0}",0.08797458055343822,46091,1.0091520154139206,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/026/k5/online/result.json.gz
027,P3,1,q3_structure_selected_online,ok,2356733,2363952,1.003063138675446,1.1875134000001708,0.7030428999987635,"{""original_graph_copy_bytes"":2039808,""scheduled_copy_bytes"":3563520,""added_copy_bytes"":1523712,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":1523712}",0.27007299270072993,2358379,1.0006984244715036,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/027/k1/online/result.json.gz
027,P3,2,q3_structure_selected_online,ok,1136030,2363952,2.0808887089249404,1.065249400000539,0.571412400000554,"{""original_graph_copy_bytes"":2039808,""scheduled_copy_bytes"":3366912,""added_copy_bytes"":1327104,""partition_added_copy_bytes"":1105920,""spill_added_copy_bytes"":221184}",0.03359173126614987,1136480,1.0003961162997457,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/027/k2/online/result.json.gz
027,P3,3,q3_structure_selected_online,ok,837049,2363952,2.8241500796249683,1.222098599999299,0.6629508999994869,"{""original_graph_copy_bytes"":2039808,""scheduled_copy_bytes"":5726208,""added_copy_bytes"":3686400,""partition_added_copy_bytes"":3686400,""spill_added_copy_bytes"":0}",0.5325925925925926,837049,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/027/k3/online/result.json.gz
027,P3,4,q3_structure_selected_online,ok,559196,2363952,4.227412213249022,1.057577499999752,0.5565708000012819,"{""original_graph_copy_bytes"":2039808,""scheduled_copy_bytes"":5357568,""added_copy_bytes"":3317760,""partition_added_copy_bytes"":3317760,""spill_added_copy_bytes"":0}",0.0,559196,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/027/k4/online/result.json.gz
027,P3,5,q3_structure_selected_online,ok,558753,2363952,4.230763861670542,1.2424867999998241,0.7236144000016793,"{""original_graph_copy_bytes"":2039808,""scheduled_copy_bytes"":7569408,""added_copy_bytes"":5529600,""partition_added_copy_bytes"":5529600,""spill_added_copy_bytes"":0}",0.5419444444444445,558753,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/027/k5/online/result.json.gz
028,P3,1,q3_structure_selected_online,ok,39427116,,,47.910512200000085,45.12959529999898,"{""original_graph_copy_bytes"":5908608,""scheduled_copy_bytes"":304890552,""added_copy_bytes"":298981944,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":298981944}",0.0004243029369027377,39427116,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/028/k1/online/result.json.gz
028,P3,2,q3_structure_selected_online,ok,20083516,,,30.203609300000608,27.68250959999932,"{""original_graph_copy_bytes"":5908608,""scheduled_copy_bytes"":304320024,""added_copy_bytes"":298411416,""partition_added_copy_bytes"":2148480,""spill_added_copy_bytes"":296262936}",0.019356696608770565,20097057,1.0006742345314437,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/028/k2/online/result.json.gz
028,P3,3,q3_structure_selected_online,ok,13768794,,,24.00802400000066,21.409445499999492,"{""original_graph_copy_bytes"":5908608,""scheduled_copy_bytes"":303804432,""added_copy_bytes"":297895824,""partition_added_copy_bytes"":4296960,""spill_added_copy_bytes"":293598864}",0.0012774259143661171,13768794,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/028/k3/online/result.json.gz
028,P3,4,q3_structure_selected_online,ok,10836182,,,20.036180400000376,17.521275199998854,"{""original_graph_copy_bytes"":5908608,""scheduled_copy_bytes"":303346512,""added_copy_bytes"":297437904,""partition_added_copy_bytes"":6445440,""spill_added_copy_bytes"":290992464}",0.020646250560251107,10834041,0.9998024211848786,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/028/k4/online/result.json.gz
028,P3,5,q3_structure_selected_online,ok,9095002,,,17.954573200000596,15.415219200000138,"{""original_graph_copy_bytes"":5908608,""scheduled_copy_bytes"":303370632,""added_copy_bytes"":297462024,""partition_added_copy_bytes"":8593920,""spill_added_copy_bytes"":288868104}",0.058567785385141846,9131462,1.004008795160243,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/028/k5/online/result.json.gz
029,P3,1,q3_structure_selected_online,ok,37555,37555,1.0,0.8102808000003279,0.34430909999900905,"{""original_graph_copy_bytes"":430164,""scheduled_copy_bytes"":430164,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,37555,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/029/k1/online/result.json.gz
029,P3,2,q3_structure_selected_online,ok,19818,37555,1.8949944494903623,0.7269553999994969,0.2990755999999237,"{""original_graph_copy_bytes"":430164,""scheduled_copy_bytes"":430164,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,19818,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/029/k2/online/result.json.gz
029,P3,3,q3_structure_selected_online,ok,12951,37555,2.8997760790672533,0.7206414000011137,0.2846681000009994,"{""original_graph_copy_bytes"":430164,""scheduled_copy_bytes"":430164,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,12951,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/029/k3/online/result.json.gz
029,P3,4,q3_structure_selected_online,ok,11377,37555,3.3009580733057926,0.7603954000005615,0.2929613000014797,"{""original_graph_copy_bytes"":430164,""scheduled_copy_bytes"":430164,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,11377,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/029/k4/online/result.json.gz
029,P3,5,q3_structure_selected_online,ok,10005,37555,3.753623188405797,0.7542815999986487,0.3069954000002326,"{""original_graph_copy_bytes"":430164,""scheduled_copy_bytes"":430164,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,10005,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/029/k5/online/result.json.gz
030,P3,1,q3_structure_selected_online,ok,2795156,2808034,1.0046072562676287,11.640058599999975,10.23431569999957,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":5134284,""added_copy_bytes"":2740224,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":2740224}",0.5242369838420108,2795858,1.0002511487730916,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k1/online/result.json.gz
030,P3,2,q3_structure_selected_online,ok,1394911,2808034,2.0130560300979776,8.870976700000028,7.436627400000361,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":5919692,""added_copy_bytes"":3525632,""partition_added_copy_bytes"":1950720,""spill_added_copy_bytes"":1574912}",0.5833044683062002,1395548,1.0004566599589508,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k2/online/result.json.gz
030,P3,3,q3_structure_selected_online,ok,928296,2808034,3.0249338573041356,6.992236199999752,5.575145599999814,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":7594956,""added_copy_bytes"":5200896,""partition_added_copy_bytes"":3901440,""spill_added_copy_bytes"":1299456}",0.6686942416869425,928413,1.0001260373846272,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k3/online/result.json.gz
030,P3,4,q3_structure_selected_online,ok,696146,2808034,4.033685462532285,6.846189300000333,5.413208800000575,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":9082828,""added_copy_bytes"":6688768,""partition_added_copy_bytes"":5819392,""spill_added_copy_bytes"":869376}",0.7115796594881046,696250,1.0001493939489705,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k4/online/result.json.gz
030,P3,5,q3_structure_selected_online,ok,558288,2808034,5.029723010345915,6.697017899999992,5.2413590000014665,"{""original_graph_copy_bytes"":2394060,""scheduled_copy_bytes"":10023884,""added_copy_bytes"":7629824,""partition_added_copy_bytes"":7463936,""spill_added_copy_bytes"":165888}",0.7427928848906155,558448,1.0002865904336113,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/030/k5/online/result.json.gz
031,P3,1,q3_structure_selected_online,ok,1413169,1414369,1.000849155338109,5.795015100000455,4.869455599999128,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":4427600,""added_copy_bytes"":2242560,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":2242560}",0.43158346471276465,1413988,1.0005795485182594,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k1/online/result.json.gz
031,P3,2,q3_structure_selected_online,ok,740686,1414369,1.90953926495168,4.252570399999968,3.270631899998989,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":6663504,""added_copy_bytes"":4478464,""partition_added_copy_bytes"":1731072,""spill_added_copy_bytes"":2747392}",0.4001802541583633,741306,1.0008370618588713,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k2/online/result.json.gz
031,P3,3,q3_structure_selected_online,ok,543993,1414369,2.5999764702854633,3.753958799999964,2.7952299999997194,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":8043344,""added_copy_bytes"":5858304,""partition_added_copy_bytes"":3394560,""spill_added_copy_bytes"":2463744}",0.43731167950075106,545078,1.0019945109587807,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k3/online/result.json.gz
031,P3,4,q3_structure_selected_online,ok,427521,1414369,3.3083029839469873,3.6825640000006388,2.651193099998636,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":8859984,""added_copy_bytes"":6674944,""partition_added_copy_bytes"":4314624,""spill_added_copy_bytes"":2360320}",0.433710713945496,428226,1.0016490418014554,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k4/online/result.json.gz
031,P3,5,q3_structure_selected_online,ok,339178,1414369,4.169990388527558,3.5747644000002765,2.5506071999989217,"{""original_graph_copy_bytes"":2185040,""scheduled_copy_bytes"":9175376,""added_copy_bytes"":6990336,""partition_added_copy_bytes"":4990464,""spill_added_copy_bytes"":1999872}",0.5655923392764308,341226,1.0060381274728902,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/031/k5/online/result.json.gz
032,P3,1,q3_structure_selected_online,ok,34513,41443,1.2007939037464144,0.6920891999998275,0.28085830000054557,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":293088,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,34513,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k1/online/result.json.gz
032,P3,2,q3_structure_selected_online,ok,17851,41443,2.3216066326816427,0.6721993000010116,0.2872666000002937,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":299304,""added_copy_bytes"":6216,""partition_added_copy_bytes"":6216,""spill_added_copy_bytes"":0}",0.0217820949497498,17851,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k2/online/result.json.gz
032,P3,3,q3_structure_selected_online,ok,12161,41443,3.40786119562536,0.7061374000004434,0.27633830000013404,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":305448,""added_copy_bytes"":12360,""partition_added_copy_bytes"":12360,""spill_added_copy_bytes"":0}",0.04239904499238464,12161,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k3/online/result.json.gz
032,P3,4,q3_structure_selected_online,ok,11177,41443,3.7078822582088216,0.6920813999986422,0.27418259999831207,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":311664,""added_copy_bytes"":18576,""partition_added_copy_bytes"":18576,""spill_added_copy_bytes"":0}",0.06239168110918544,11299,1.0109152724344637,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k4/online/result.json.gz
032,P3,5,q3_structure_selected_online,ok,10662,41443,3.886981804539486,0.66932899999847,0.2763409999988653,"{""original_graph_copy_bytes"":293088,""scheduled_copy_bytes"":311664,""added_copy_bytes"":18576,""partition_added_copy_bytes"":18576,""spill_added_copy_bytes"":0}",0.06214985288783201,10718,1.0052522978803227,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/032/k5/online/result.json.gz
033,P3,1,q3_structure_selected_online,ok,1784721,1774196,0.9941027196968042,2.9718317999995634,2.2451062000000093,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":13646574,""added_copy_bytes"":10673664,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":10673664}",0.006307187976922919,1784721,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k1/online/result.json.gz
033,P3,2,q3_structure_selected_online,ok,884284,1774196,2.006364471142755,2.7060435000003054,1.9273158999985753,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":15484686,""added_copy_bytes"":12511776,""partition_added_copy_bytes"":2077728,""spill_added_copy_bytes"":10434048}",0.14318059072506198,885060,1.0008775461277146,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k2/online/result.json.gz
033,P3,3,q3_structure_selected_online,ok,584778,1774196,3.0339650260440716,2.584168999999747,1.8392280000007304,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":14949678,""added_copy_bytes"":11976768,""partition_added_copy_bytes"":3989568,""spill_added_copy_bytes"":7987200}",0.2526576900494132,585906,1.0019289371351179,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k3/online/result.json.gz
033,P3,4,q3_structure_selected_online,ok,439616,1774196,4.035785776677828,2.520189599999867,1.7816696999998385,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":15420750,""added_copy_bytes"":12447840,""partition_added_copy_bytes"":5242464,""spill_added_copy_bytes"":7205376}",0.3296701327328842,442064,1.0055684961420877,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k4/online/result.json.gz
033,P3,5,q3_structure_selected_online,ok,355782,1774196,4.9867503133941575,2.468689200000881,1.7323636000000988,"{""original_graph_copy_bytes"":2972910,""scheduled_copy_bytes"":15815022,""added_copy_bytes"":12842112,""partition_added_copy_bytes"":6490752,""spill_added_copy_bytes"":6351360}",0.37134758465414125,358616,1.0079655519391089,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/033/k5/online/result.json.gz
034,P3,1,q3_structure_selected_online,ok,824485,842996,1.0224515909931655,2.7897057000009227,2.034926500000438,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":3459554,""added_copy_bytes"":1179168,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":1179168}",0.16245921742276526,825468,1.00119225941042,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k1/online/result.json.gz
034,P3,2,q3_structure_selected_online,ok,398967,842996,2.1129466848135308,2.4732951000005414,1.6687617000006867,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":4197320,""added_copy_bytes"":1916934,""partition_added_copy_bytes"":1167872,""spill_added_copy_bytes"":749062}",0.3896405461623242,399674,1.0017720763872702,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k2/online/result.json.gz
034,P3,3,q3_structure_selected_online,ok,261890,842996,3.2188934285386996,2.441670099999101,1.6745097000002716,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":5072834,""added_copy_bytes"":2792448,""partition_added_copy_bytes"":2280448,""spill_added_copy_bytes"":512000}",0.500668364820383,262307,1.0015922715643972,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k3/online/result.json.gz
034,P3,4,q3_structure_selected_online,ok,193017,842996,4.367470222830113,2.4669878000004246,1.7031941000004736,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":5714370,""added_copy_bytes"":3433984,""partition_added_copy_bytes"":3089920,""spill_added_copy_bytes"":344064}",0.5423914251279991,193879,1.0044659278716384,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k4/online/result.json.gz
034,P3,5,q3_structure_selected_online,ok,157489,842996,5.352729396973757,2.3734699999986333,1.5800159999998868,"{""original_graph_copy_bytes"":2280386,""scheduled_copy_bytes"":6007746,""added_copy_bytes"":3727360,""partition_added_copy_bytes"":3497984,""spill_added_copy_bytes"":229376}",0.5819858198043424,162779,1.0335896475309387,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/034/k5/online/result.json.gz
035,P3,1,q3_structure_selected_online,ok,167853,169571,1.010235146229141,2.4297795000002225,1.7735515000003943,"{""original_graph_copy_bytes"":410854,""scheduled_copy_bytes"":410854,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,167853,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/035/k1/online/result.json.gz
035,P3,2,q3_structure_selected_online,ok,88365,169571,1.9189837605386748,2.0591537000000244,1.3898618000002898,"{""original_graph_copy_bytes"":410854,""scheduled_copy_bytes"":410854,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,88365,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/035/k2/online/result.json.gz
035,P3,3,q3_structure_selected_online,ok,88438,169571,1.9173997602840407,2.069759100000738,1.3860446999988199,"{""original_graph_copy_bytes"":410854,""scheduled_copy_bytes"":415462,""added_copy_bytes"":4608,""partition_added_copy_bytes"":4608,""spill_added_copy_bytes"":0}",0.01147736160164987,88438,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/035/k3/online/result.json.gz
035,P3,4,q3_structure_selected_online,ok,88511,169571,1.915818372857611,2.0579724999988684,1.3848914000009245,"{""original_graph_copy_bytes"":410854,""scheduled_copy_bytes"":410854,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,88511,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/035/k4/online/result.json.gz
035,P3,5,q3_structure_selected_online,ok,88584,169571,1.9142395917998736,2.142788199998904,1.4509006000007503,"{""original_graph_copy_bytes"":410854,""scheduled_copy_bytes"":415462,""added_copy_bytes"":4608,""partition_added_copy_bytes"":4608,""spill_added_copy_bytes"":0}",0.01147736160164987,88584,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/035/k5/online/result.json.gz
036,P3,1,q3_structure_selected_online,ok,931510,931510,1.0,2.3343924000000698,1.6703391000010015,"{""original_graph_copy_bytes"":6554752,""scheduled_copy_bytes"":6554752,""added_copy_bytes"":0,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":0}",0.0,931510,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/036/k1/online/result.json.gz
036,P3,2,q3_structure_selected_online,ok,466068,931510,1.998656848356892,2.0104857000005723,1.3491478999985702,"{""original_graph_copy_bytes"":6554752,""scheduled_copy_bytes"":6555904,""added_copy_bytes"":1152,""partition_added_copy_bytes"":1152,""spill_added_copy_bytes"":0}",0.0,466068,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/036/k2/online/result.json.gz
036,P3,3,q3_structure_selected_online,ok,311345,931510,2.991890025534375,1.9137625999992451,1.1946618000001763,"{""original_graph_copy_bytes"":6554752,""scheduled_copy_bytes"":6557056,""added_copy_bytes"":2304,""partition_added_copy_bytes"":2304,""spill_added_copy_bytes"":0}",0.0,311345,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/036/k3/online/result.json.gz
036,P3,4,q3_structure_selected_online,ok,233584,931510,3.987901568600589,1.79001210000024,1.1361601000007795,"{""original_graph_copy_bytes"":6554752,""scheduled_copy_bytes"":6558208,""added_copy_bytes"":3456,""partition_added_copy_bytes"":3456,""spill_added_copy_bytes"":0}",0.0,233584,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/036/k4/online/result.json.gz
036,P3,5,q3_structure_selected_online,ok,187182,931510,4.976493466252097,1.884638100000302,1.2266245999999228,"{""original_graph_copy_bytes"":6554752,""scheduled_copy_bytes"":6559360,""added_copy_bytes"":4608,""partition_added_copy_bytes"":4608,""spill_added_copy_bytes"":0}",0.0,187182,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/036/k5/online/result.json.gz
037,P3,1,q3_structure_selected_online,ok,212287,210001,0.9892315591628315,0.8515012999996543,0.3975578999998106,"{""original_graph_copy_bytes"":614400,""scheduled_copy_bytes"":1433600,""added_copy_bytes"":819200,""partition_added_copy_bytes"":0,""spill_added_copy_bytes"":819200}",0.08333333333333333,212287,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/037/k1/online/result.json.gz
037,P3,2,q3_structure_selected_online,ok,106190,210001,1.9775967605235898,0.819076199999472,0.3419790000007197,"{""original_graph_copy_bytes"":614400,""scheduled_copy_bytes"":851968,""added_copy_bytes"":237568,""partition_added_copy_bytes"":204800,""spill_added_copy_bytes"":32768}",0.0,106190,1.0,,a4e7ee13310d693ec4fb5cc236669ceb3b172d1f,cells/P3/037/k2/online/result.json.gz
